,@cant_adj,@desc_articulo,@desc_color,@desc_detalle_variante,@desc_marca,@id_articulo,@id_color,@id_compra,@id_detalle_variante,@id_marca,@id_moneda,@id_unidad,@id_variante,@medida_presentacion,@medida_variante,@nombre_comercial,@nro_doc_prov,@nro_item,@precio_tot_imp,@precio_unit,@presentacion,@tipo_doc_prov,@unidad,@unidad_medida_presentacion,@unidad_medida_variante,@variante,key_id,@variacion
4825,1.00,NEUMATICO PARA MOTOCICLETA Y CUATRICICLO,,,,7741,,729597,,,0,22,100377|1|1,-----, 120/80 - 18,MOTOREP LIMITADA,120224070011,4,2530,2073.7704,-----,R,UNIDAD,-----,-----,MEDIDA,4.0,
4826,1.00,TUERCA SOPORTE DE CAÑO DE ESCAPE (PARA MOTO),,----,HONDA,65347,,729597,245445,25,0,22,1|1|1,-----,-----,MOTOREP LIMITADA,120224070011,5,150,122.9508,-----,R,UNIDAD,-----,-----,TIPO DE VEHICULO,5.0,
4827,6.00,DISYUNTOR MOTORIZADO,,,,71679,,729601,,,0,22,1|1|1,-----,-----,FIERRO VIGNOLI S A FIVISA,210000400017,1,871.08000000000004,119.0000,-----,R,UNIDAD,-----,-----,-----,1.0,
4828,6.00,PLAQUETA CIEGA,,,,718,,729601,,,0,22,1|1|1,-----,-----,FIERRO VIGNOLI S A FIVISA,210000400017,2,380.63999999999999,52.0000,-----,R,UNIDAD,-----,CM,LARGO X ANCHO,2.0,
4829,18.00,CAJA DE PLASTICO,,,,34050,,729601,,,0,22,1|1|1,-----,-----,FIERRO VIGNOLI S A FIVISA,210000400017,3,241.56,11.0000,-----,R,UNIDAD,-----,CM,MEDIDA,3.0,
4830,1.00,TABLERO DE INSTALACION ELECTRICA,,,,8592,,729601,,,0,22,14942|1|1,-----,60 X 60,FIERRO VIGNOLI S A FIVISA,210000400017,4,987.70000000000005,809.5900,-----,R,UNIDAD,-----,CM,LARGO x ANCHO,4.0,
4831,1.00,ANALISIS INDEPENDIENTE INICIAL DE RIESGOS TECNICOS ,,,,0,0,i288199,,,15,22,,,,SECO BELGIUM SA,BELBE 0680 633 657,1,35500,35500.0000,,X,UNIDAD,,,,1.0,Nro. OC -25329
4832,1.00,MANTENIMIENTO CONTRA INCENDIO EN PUERTO NUEVA ,,,,0,0,i288200,,,36,22,,,,VIMAR SOCIEDAD ANONIMA,212020500013,1,9419.25,7720.7000,,R,UNIDAD,,,,1.0,Nro. OC -25330
4833,1.00,CORRESPONDE A LA MANO DE OBRA DEL ITEM 1 ,,,,0,0,i288200,,,36,22,,,,VIMAR SOCIEDAD ANONIMA,212020500013,2,5990,5990.0000,,R,UNIDAD,,,,2.0,Nro. OC -25330
4834,1.00,SERVICIO DE TRASLADO DESDE EL PUERTO DE MONTEVIDEO ,,,,0,0,i288201,,,36,22,,,,GUINCHE PEZ SA,210922140014,1,429,429.0000,,R,UNIDAD,,,,1.0,Nro. OC -25331
4835,7.00,SERVICIO DE GRUA PARA MOVILIZACION DE PANCO ,,,,0,0,i288201,,,36,22,,,,GUINCHE PEZ SA,210922140014,2,700,100.0000,,R,UNIDAD,,,,2.0,Nro. OC -25331
4836,6.00,SERVICIO DE MANTENIMIENTO INTEGRAL PARA EL ,,,,0,0,i288202,,,0,13,,,,ALFA ASCENSORES S A,212043180015,1,71760,11960.0000,,R,MES,,,,1.0,Nro. OC -25332
4837,2.00,BATERIA DE GEL PARA ALARMA,,,,0,0,i287537,,,36,22,,,,FIERRO VIGNOLI S A FIVISA,210000400017,1,32.990000000000002,13.5200,,R,UNIDAD,,,,1.0," M.Prop. 7.5 Batería 12V 7AH marca MOTOMA, gel sin mantenimineto"
4838,1.00,KIT DE COMPRESOR DE AIRE,,,,0,0,i287235,,,36,22,,,,DANIEL APRAHAMIAN S.A,212460410012,1,33.090000000000003,27.1200,,R,UNIDAD,,,,1.0," kIT DE COMPRESOR DE AIRE, rEGULADOR DE PRESION, MANOMETRO PARA COMPRESOR DE 100 LITROS.-"
4839,1.00,AZOTEA VERDE,,,,0,0,i284784,,,0,1,,,,OLIVEROS RODRIGUEZ MERCEDES NOEL,212245970017,1,1103955.1799999999,1103955.1800,,R,-----,,,,1.0,
4840,1.00,SERVICIOS PROFESIONALES Y/O TECNICOS CONTRATADOS,,,,0,0,i286127,,,0,1,,,,FUNDACION PLENARIO DE MUJERES DEL URUGUAY,214795740010,1,2515023.77,209585.3142,,R,-----,,,,1.0,
4841,10.00,ESMALTE CERAMICO DE BAJA TEMPERATURA,,,,0,0,i287698,,,0,7,,,,ALDIESAN S R L,213195020019,1,14290,1171.3115,,R,G,,,,1.0, Esmalte transparente mate (5kg) y esmalte transparente brillante (5kg)
4842,50.00,ARCILLA,,,,0,0,i287698,,,0,11,,,,ALDIESAN S R L,213195020019,2,5450,89.3443,,R,KG,,,,2.0,GRIS Arcilla gris para ceramica (en polvo)
4843,1.00,ÓXIDO DE COBRE PARA CERÁMICA,,,,0,0,i287698,,,0,7,,,,ALDIESAN S R L,213195020019,3,1429,1171.3115,,R,G,,,,3.0, En polvo (paquete de 200g)
4844,1.00,PIGMENTO PARA CERÁMICA,,,,0,0,i287698,,,0,7,,,,ALDIESAN S R L,213195020019,4,275,225.4098,,R,G,,,,4.0,AMARILLO En polvo (25g)
4845,1.00,PIGMENTO PARA CERÁMICA,,,,0,0,i287698,,,0,7,,,,ALDIESAN S R L,213195020019,4,615,504.0984,,R,G,,,,5.0,AZUL En polvo (25g)
4846,1.00,PIGMENTO PARA CERÁMICA,,,,0,0,i287698,,,0,7,,,,ALDIESAN S R L,213195020019,4,615,504.0984,,R,G,,,,6.0,ROJO En polvo (25g)
4847,1.00,ÓXIDO DE MANGANESO PARA CERÁMICA,,,,0,0,i287698,,,0,7,,,,ALDIESAN S R L,213195020019,5,659,540.1639,,R,G,,,,7.0, En polvo (200g)
4848,1.00,REPARACION DE COMPACTADOR,,,,0,0,i287105,,,36,1,,,,BROMBERG Y CIA S A,210001260014,1,48.799999999999997,40.0000,,R,-----,,,,1.0," Compactador de Asfalto NS:09008289, ajustes y chequeo funcional."
4849,1.00,SERVICIO PROFESIONAL CONTRATADO,,,,0,0,i284787,,,0,1,,,,ALZUGARAT PACIFICI MARIANA LAURA,218156940014,1,861812.88,58867.0000,,R,-----,,,,1.0,
4850,4.00,"NEUMATICO (OMNIBUS, CAMIONES, MAQ. VIAL, ETC.)",,,,0,0,i287610,,,36,22,,,,ROLCON S.A.,213809880010,1,610,125.0000,,R,UNIDAD,,,,1.0," M.Prop.    700 X 16 LT 700 R 16 
MARCA WESTLAKE
MODELO ST313
TELAS 12
USO TL
ORIGEN CHINA
ENTREGA INMEDIATA"
4851,2.00,"NEUMATICO (OMNIBUS, CAMIONES, MAQ. VIAL, ETC.)",,,,0,0,i287610,,,36,22,,,,ROLCON S.A.,213809880010,1,1568.9200000000001,643.0000,,R,UNIDAD,,,,2.0," M.Env. 18.4 X 26 Env: 829 18.4 - 26
MARCA BKT
MODELO R4
TELAS 12
USO TL
ORIGEN INDIA
ENTREGA INMEDIATA"
4852,1.00,RECAPADO ASFALTICO,,,,0,0,i285593,,,0,1,,,,SCANZIANI RODRIGUEZ ANDREA KARINA,214963050012,1,447008.82000000001,447008.8200,,R,-----,,,,1.0,
4853,2.00,CURSOS DE CAPACITACION,,,,0,0,i287788,,,0,1,,,,PARULA FERRANDO GERMAN,212785230013,1,25800,12900.0000,,R,-----,,,,1.0, Segun mail.
4854,5.00,EQUIPO AUXILIAR,,,,0,0,i287374,,,36,22,,,,DARKO S A,212280260012,1,2550.23,418.0700,,R,UNIDAD,,,,1.0," Data Enabler Pro,"
4855,3.00,CONTROLADOR DE LUMINARIA,,,,0,0,i287374,,,36,1,,,,DARKO S A,212280260012,2,1412.6500000000001,385.9700,,R,-----,,,,2.0, IPLAYER 3
4856,30.00,VISERA ANTIDESLUMBRANTE PARA LUMINARIA,,,,0,0,i287374,,,36,22,,,,DARKO S A,212280260012,3,1848.6700000000001,50.5100,,R,UNIDAD,,,,3.0, VISERA ANTIDESLUMBRANTE 45o
4857,25.00,LENTE DIFUSOR PARA LUMINARIA,,,,0,0,i287374,,,36,22,,,,DARKO S A,212280260012,4,3023.1599999999999,99.1200,,R,UNIDAD,,,,4.0, M.Prop. 40 LENTE DIFUSOR ÓPTICO 40o
4858,25.00,LENTE DIFUSOR PARA LUMINARIA,,,,0,0,i287374,,,36,22,,,,DARKO S A,212280260012,4,3023.1599999999999,99.1200,,R,UNIDAD,,,,5.0, M.Prop. 60 LENTE DIFUSOR ÓPTICO 60o
4859,1.00,LIMPIEZA INTEGRAL DE LOCALES,,,,0,0,i288234,,,0,1,,,,COOPERATIVA SOCIAL SABERES,217499370012,1,2337209,2337209.0000,,R,-----,,,,1.0, precio mensual $333887 x 7 meses
4860,1.00,BOLSO PARA NOTEBOOK - LAPTOP,,,,0,0,i287791,,,36,22,,,,TECNOLYN S.A,215254830014,1,21.84,17.9000,,R,UNIDAD,,,,1.0," BOLSO NOTEBOOK 15.4 "" POLYESTER"
4861,1.00,ARRENDAMIENTO DE CAMION CON GRUA,,,,0,0,i287168,,,0,1,,,,COOPERATIVA 31 DE ENERO,215036060012,1,132675,108750.0000,,R,-----,,,,1.0, Env: 468
4862,1.00,MANTENIMIENTO DE SISTEMA DE INCENDIO,,,,0,0,i287368,,,0,1,,,,SECURITAS SISTEMAS S.A,212202160013,1,38809.660000000003,31811.2000,,R,-----,,,,1.0,
4863,4.00,ORDENADOR DE FILA,,,,0,0,i286552,,,36,22,,,,KEROLIN SOCIEDAD ANONIMA,211561830019,1,434.31999999999999,89.0000,,R,UNIDAD,,,,1.0,
4864,2.00,BOMBA CIRCULADORA,,,,0,0,i287370,,,0,22,,,,NOALER S.A.,213797180014,1,23912,9800.0000,,R,UNIDAD,,,,1.0,
4865,10.00,PAPEL DE LIJA,,,,0,0,i286550,,,0,22,,,,VARELA HNOS. SOCIEDAD ANONIMA,210090180011,2,113.83,9.3300,,R,UNIDAD,,,,1.0, M.Prop. 0 Lija al agua norton 180 brasil
4866,1.00,RODILLO DE CORDERITO PARA PINTOR,,,,0,0,i286550,,,0,22,,,,VARELA HNOS. SOCIEDAD ANONIMA,210090180011,5,107.08,87.7700,,R,UNIDAD,,,,2.0, M.Prop. 1 1/2 x 22 Antogoteo rodex 23cm
4867,6.00,RODILLO DE CORDERITO PARA PINTOR,,,,0,0,i286550,,,0,22,,,,VARELA HNOS. SOCIEDAD ANONIMA,210090180011,5,767.87,104.9000,,R,UNIDAD,,,,3.0, M.Prop. 1 1/2 X 20 Antigoteo rodex 23cm
4868,4.00,PINTURA PLASTICA,,,,0,0,i286550,,,0,12,,,,VARELA HNOS. SOCIEDAD ANONIMA,210090180011,6,1193.3099999999999,244.5300,,R,L,,,,4.0,BLANCO M.Env. 4 Env: 5 Multiproposito acrilica cifer gris
4869,4.00,PINTURA PARA CIELORRASO,,,,0,0,i286550,,,0,12,,,,MARTINEZ Y CIA S R L,211580530017,1,260.79000000000002,53.4406,,R,L,,,,5.0,BLANCO M.Env. 4 Env: 5 Pintura KROSER cielorasos pro 3.6lt
4870,4.00,PINCEL,,,,0,0,i286550,,,0,22,,,,MARTINEZ Y CIA S R L,211580530017,4,65.439999999999998,13.4100,,R,UNIDAD,,,,6.0, M.Prop. 1 Pincel cerda blanca 303003 ROMA
4871,1.00,DILUYENTE MINERAL,,,,0,0,i286550,,,0,12,,,,MARTINEZ Y CIA S R L,211580530017,7,88.609999999999999,72.6300,,R,L,,,,7.0, M.Env. 1 Env: 5 Aguarras con envase KROSER
4872,1.00,PINTURA PARA PAVIMENTO,,,,0,0,i286550,,,0,12,,,,AGOSUR S A,213162330019,3,213.5,175.0000,,R,L,,,,8.0,GRIS Pintura pisos color gris 1lt
4873,1.00,NEUMATICO PARA TRACTOR,,,,0,0,i287690,,,36,22,,,,ROLCON S.A.,213809880010,1,465,465.0000,,R,UNIDAD,,,,1.0, M.Prop. 16.9 X 24 westlake CB538 R1 + 2 CAMARA NEXEN
4874,2.00,NEUMATICO PARA TRACTOR,,,,0,0,i287690,,,36,22,,,,DONIRAL SOCIEDAD ANONIMA,215086640012,1,404,202.0000,,R,UNIDAD,,,,2.0, M.Prop. 11.2 - 24 2 cubiertas ALL WIN R1 8pr + 2 cámaras Samik
4875,1.00,TRANSPALETA HIDRAULICA,,,,0,0,i286182,,,0,22,,,,AGOSUR S A,213162330019,1,12919.799999999999,10590.0000,,R,UNIDAD,,,,1.0, gladiator pro
4876,2.00,CABLE ADAPTADOR (INTERLOCK),,,,12518,,728158,,,0,22,1|1|1,-----,-----,MERCOLUZ S A,211454500015,1,390.00999999999999,159.8400,-----,R,UNIDAD,-----,-----,TIPO,1.0,
4877,20047.00,SERVICIO DE AMBULANCIA ESPECIALIZADA FUERA DE LA CIUDAD,,,,31290,,694294,,,0,496,1|1|1,-----,-----,UNISIEM URUGUAY G.I.E.,216364680015,1,3299154.8399999999,149.6100,-----,R,KM,-----,-----,MODALIDAD,1.0,Forma de pago: 30 días Op. 4
4878,21324.00,SERVICIO DE AMBULANCIA ESPECIALIZADA FUERA DE LA CIUDAD,,,,31290,,694294,,,0,496,1|1|1,-----,-----,UNISIEM URUGUAY G.I.E.,216364680015,1,4189547.6000000001,178.6100,-----,R,KM,-----,-----,MODALIDAD,2.0,Forma de pago: 30 días Op. 3
4879,20548.00,SERVICIO DE AMBULANCIA ESPECIALIZADA FUERA DE LA CIUDAD,,,,31290,,694294,,,0,496,1|1|1,-----,-----,UNISIEM URUGUAY G.I.E.,216364680015,1,4382230.8600000003,193.8800,-----,R,KM,-----,-----,MODALIDAD,3.0,Forma de pago: 30 días Op. 2
4880,17066.00,SERVICIO DE AMBULANCIA ESPECIALIZADA FUERA DE LA CIUDAD,,,,31290,,694294,,,0,496,1|1|1,-----,-----,UNISIEM URUGUAY G.I.E.,216364680015,1,5533974.75,294.7900,-----,R,KM,-----,-----,MODALIDAD,4.0,Forma de pago: 30 días Op. 1
4881,1.00,EQUIPO CPAP,,,,18497,,728171,,,0,22,1|1|1,-----,-----,AIR LIQUIDE URUGUAY S.A.,210058770011,1,11715.99,9603.2700,-----,R,UNIDAD,-----,-----,-----,1.0,item1-Cpap completo SEFAM- con máscara nasal y termohumidificador
4882,30000.00,SERVICIO DE GUARDIA DE SEGURIDAD,,,,8009,,713189,,,0,46,1|1|1,-----,-----,BERTIRAL S.A.,215555850014,1,5457900,181.9300,-----,R,HORA,-----,-----,-----,1.0,VIGILANCIA FISICA
4883,1.00,CONSTRUCCION DE ALCANTARILLA,,,,25332,,728295,,,0,22,1|1|1,-----,-----,QUINTANA ROQUETA GUSTAVO JAVIER,040289280019,1,2621891,2149090.9830,-----,R,UNIDAD,-----,-----,-----,1.0,
4884,1337.00,SERVICIO DE GUARDIA DE SEGURIDAD,,,,8009,,713905,,,0,46,1|1|1,-----,-----,RENGLON''''S SOCIEDAD DE RESPONSABILIDAD LIMITADA,040283960018,1,250379.98999999999,153.5000,-----,R,HORA,-----,-----,-----,1.0,
4885,1473.00,"PERNO DE BLOQUEO AUTORROSCANTE, DIAMETRO 4.9 MM",,,,49095,,728310,,,0,22,4929|1|1,-----,50,RESIMPEX S A,210799140015,3,7076660.25,4804.2500,-----,R,UNIDAD,-----,MM,LONGITUD,1.0,50
4886,1.00,INSTALACION DE EQUIPO DE AIRE ACONDICIONADO,,,,8441,,728342,,,0,22,23784|1|1,-----,36000,FRIGOCLIMA S R L,215265340013,2,11102,9100.0000,-----,R,UNIDAD,-----,BTU / H,POTENCIA,1.0,INTALACION EQUIPO 12.000 BTU $9100 MAS IVA
4887,1.00,INSTALACION DE EQUIPO DE AIRE ACONDICIONADO,,,,8441,,728342,,,0,22,23784|1|1,-----,36000,BICLIMA SRL,216526000014,2,12200,10000.0000,-----,R,UNIDAD,-----,BTU / H,POTENCIA,2.0,instalacion 36.000 btu on off
4888,12.00,SERVICIO DE VIGILANCIA,,,,3960,,710522,,,0,219,23429|1|1,-----,PRIVADA,SEVITEC LTDA,212605270011,1,2199572.1600000001,150244.0000,-----,R,MENSUAL,-----,-----,TIPO,1.0,
4889,60.00,RUXOLITINIB (COMPRIMIDOS),,JAKAVI,SCIENZA URUGUAY,72143,,725780,255847,1386,0,186,943|172|5929,60,10,MURRY S A,214843360014,1,154619.23000000001,2296.7800,BLISTER,R,COMPRIMIDO,COMPRIMIDO,MG,CONCENTRACION,1.0,
4890,1.00,REPARACION DEL SISTEMA HIDRAULICO HIDROELEVADOR DE BARQUILLA,,,,0,0,i287792,,,36,1,,,,CACERES GOMEZ JULIAN ENRIQUE,216170520012,1,1439.5999999999999,1180.0000,,R,-----,,,,1.0, Reparaciòn de sistema hidràulico  de hidroelevador montado en unidad SIM 1037.
4891,3.00,ESPIROMETRO,,,,0,0,i287793,,,36,22,,,,BORDONIX S.A.,211459050018,1,1903.2,520.0000,,R,UNIDAD,,,,1.0, ALCOMETER MERCURY
4892,1.00,SERVICIO DE ALINEACION Y BALANCEO DE VEHICULO,,,,0,0,i287794,,,0,1,,,,TEKAL S A,211421120019,1,14400,11803.2800,,R,-----,,,,1.0," 10 desarme y arme, 4 alineaciones, 8 balanceos"
4893,6.00,MONITOR PANTALLA PLANA (TIPO FLAT),,,,0,0,i287795,,,36,22,,,,NISUL S A,211522650013,1,885.72000000000003,121.0000,,R,UNIDAD,,,,1.0," MARCA VIEWSONIC, MODELO LED - BACKLIT LCD, 24"".-"
4894,1.00,MANTENIMIENTO DE SITIO WEB,,,,0,0,i287796,,,0,1,,,,MONTEMUIÑO GONZALEZ AGUSTIN,217291160015,1,252600,207049.1803,,R,-----,,,,1.0," Servicio de desarrollo y mantenimiento de sitios we, portales del Municipio A, creación de APP. Asesoramiento constante y capacitaciones en territorio para fortalecer y apropiar las plataformas a los usuarios destinados."
4895,5840.00,TRANSPORTE CON CHOFER,,,,775,,728471,,,0,46,17047|1|1,-----,AUTOMOVIL,GIMENEZ Y GIMENEZ SRL,214910190014,1,1327314.03,206.6180,-----,R,HORA,-----,-----,TIPO,1.0,
4896,2219.00,TRANSPORTE CON CHOFER,,,,775,,728471,,,0,46,21513|1|1,-----,CAMIONETA,GIMENEZ Y GIMENEZ SRL,214910190014,2,504333.88,206.6180,-----,R,HORA,-----,-----,TIPO,2.0,
4897,3.00,OMALIZUMAB ( INYECTABLE),,XOLAIR,MURRY,73360,,727891,257371,1277,0,527,14929|347|1,-----,150,MURRY S A,214843360014,1,102326.39999999999,30400.0000,AMPOLLAS,R,AMPOLLA,INYECTABLE (SC),-----,CONCENTRACION,1.0,
4898,6.00,REPARACION DE PROCESADORA AUTOMATICA,,,,3323,,728494,,,0,22,1|1|1,-----,-----,TERA INGENIEROS S R L,210809890011,1,49664.519999999997,6784.7700,-----,R,UNIDAD,-----,-----,-----,1.0,Mantenimiento de Procesadora Automática S/repuestos
4899,1.00,Mant. Sistema Fotovoltaico Aislados     ,,,,0,0,i287805,,,0,565,,,,ELECTROSISTEMAS S.A,211984310019,1,2218182.04,1818182.0000,,R,US,,,,1.0,
4900,1.00,Imprevistos Mant.10%                    ,,,,0,0,i287805,,,0,565,,,,ELECTROSISTEMAS S.A,211984310019,2,805200,660000.0000,,R,US,,,,2.0,
4901,1.00,Ajuste Mant.Sist.Fotovoltaico           ,,,,0,0,i287805,,,0,565,,,,ELECTROSISTEMAS S.A,211984310019,3,2218182.04,1818182.0000,,R,US,,,,3.0,
4902,1.00,Mant. Sistema Fotovoltaico Aislados     ,,,,0,0,i287805,,,0,565,,,,ELECTROSISTEMAS S.A,211984310019,4,805200,660000.0000,,R,US,,,,4.0,
4903,1.00,Ajuste Mant.Sist.Fotovoltaico           ,,,,0,0,i287805,,,0,565,,,,ELECTROSISTEMAS S.A,211984310019,5,443635.91999999998,363636.0000,,R,US,,,,5.0,
4904,1.00,HOSPEDAJE EN HOTEL (PARA EXTRANJEROS),,,,0,0,i287866,,,36,1,,,,PROSPER MONT S.A.,216819310017,1,55,55.0000,,R,-----,,,,1.0, Env: 298
4905,1.00,CONSTRUCCION DE ALCANTARILLADO,,,,0,0,i287867,,,0,1,,,,ZIKNOR SA,216913830010,1,5883226.8899999997,5883226.8900,,R,-----,,,,1.0,
4906,59.00,PEGOTIN ADHESIVO IMPRESO,,,,0,0,i287868,,,0,22,,,,GONZALEZ RICHARD JESUS,217516130010,1,14124.24,239.3939,,R,UNIDAD,,,,1.0,
4907,1.00,SELLO AUTOMATICO TIPO TRODAT,,,,0,0,i287869,,,0,22,,,,NELQUI S R L,211812080015,1,642.60000000000002,526.7200,,R,UNIDAD,,,,1.0, sello de goma trodat
4908,5.00,ACOLCHADO,,,,4504,,728795,,,0,22,85|1|1,-----,1,COHEN HNOS S A,210114130019,1,2949.96,483.6000,-----,R,UNIDAD,-----,-----,PLAZAS,1.0,Variante A
4909,5.00,CAMPERA DE ABRIGO E IMPERMEABLE,,,,14393,,728795,,,0,22,4729|1|1,-----,48,LAFINET SOCIEDAD ANONIMA,214783490014,2,6008.5,985.0000,-----,R,UNIDAD,-----,-----,TALLE,2.0,Variante A
4910,1400.00,CONFECCION DE CARTEL DE SEÑALIZACION,,,,11560,,687104,,,0,22,1|1|1,-----,-----,BORDONIX S.A.,211459050018,1,5072760,2970.0000,-----,R,UNIDAD,-----,-----,-----,1.0,2
4911,200.00,CONFECCION DE CARTEL DE SEÑALIZACION,,,,11560,,687104,,,0,22,1|1|1,-----,-----,BORDONIX S.A.,211459050018,1,954040,3910.0000,-----,R,UNIDAD,-----,-----,-----,2.0,3
4912,200.00,CONFECCION DE CARTEL DE SEÑALIZACION,,,,11560,,687104,,,0,22,1|1|1,-----,-----,BORDONIX S.A.,211459050018,1,1100440,4510.0000,-----,R,UNIDAD,-----,-----,-----,3.0,1
4913,500.00,CARPETA CON ELASTICO,AZUL,,,19,5,727581,,,0,22,14930|1|1,-----,A4,ISORAL S A,213587750019,1,7808,12.8000,-----,R,UNIDAD,-----,-----,FORMATO,1.0,
4914,1.00,REPUESTO Y/O ACCESORIO PARA MAQUINA TRAGAMONEDAS (SLOT),,,,42828,,725408,,,0,22,1|1|1,-----,-----,NOVOMATIC ARGENTINA S.R.L.,ARG30710778538,1,5000,5000.0000,-----,X,UNIDAD,-----,-----,TIPO,1.0,GASTOS DE IMPORTACION
4915,6.00,SISTEMA DE ALIMENTACION ININTERRUMPIDA (UPS),,,,9279,,728835,,,0,22,15025|1|1,-----,10000,REEL S R L,212449040018,1,66691.059999999998,9110.8000,-----,R,UNIDAD,-----,W,POTENCIA,1.0,
4916,6.00,SISTEMA DE ALIMENTACION ININTERRUMPIDA (UPS),,,,9279,,728835,,,0,22,23402|1|1,-----,6000,REEL S R L,212449040018,2,67943.139999999999,9281.8500,-----,R,UNIDAD,-----,W,POTENCIA,2.0,
4917,13.00,MONITOR PANTALLA PLANA (TIPO FLAT),,,,0,0,i288084,,,36,22,,,,ROMIS S A,211488740019,1,1126.0599999999999,71.0000,,R,UNIDAD,,,,1.0," MARCA LG, MODELO 19M38 HB,19"".-"
4918,6.00,MONITOR PANTALLA PLANA (TIPO FLAT),,,,0,0,i288085,,,36,22,,,,NISUL S A,211522650013,1,885.72000000000003,121.0000,,R,UNIDAD,,,,1.0," MARCA VIEWSONIC, MODELO LED - BACKLIT LCD, 24"".-"
4919,23210.00,LIMPIEZA DE HOSPITAL,,,,25261,,729131,,,0,46,1|1|1,-----,-----,LIDERPOINT SA,215760050016,1,6937469,245.0000,-----,R,HORA,-----,-----,-----,1.0,valor hora efectiva de Trabajo
4920,4500000.00,PAPEL PARA IMPRESORA Y/O FOTOCOPIADORA 80 G/M2,,,,36917,,729156,,,0,22,14930|13|14973,500,A4,IMPRENTA LA ECONOMICA S A,210001840010,1,1235250,0.2250,PAQUETE,R,UNIDAD,UNIDAD,-----,FORMATO,1.0,PAPEL A4 DE 80 grs.
4921,6000.00,AGUA MINERAL,,,,4475,,724659,,,0,22,20643|6|15906,2.25,CON GAS,DE LAS SIERRAS S A,210319100014,1,190832.39999999999,26.0700,ENVASE,R,UNIDAD,L,-----,TIPO,1.0,
4922,600.00,AGUA MINERAL,,,,4475,,724659,,,0,22,20643|6|72093,0.600,CON GAS,DE LAS SIERRAS S A,210319100014,2,14640,20.0000,ENVASE,R,UNIDAD,L,-----,TIPO,2.0,
4923,8400.00,AGUA MINERAL,,,,4475,,724659,,,0,22,20644|6|15906,2.25,SIN GAS,DE LAS SIERRAS S A,210319100014,3,267165.35999999999,26.0700,ENVASE,R,UNIDAD,L,-----,TIPO,3.0,
4924,720.00,AGUA MINERAL,,,,4475,,724659,,,0,22,20644|6|72093,0.600,SIN GAS,DE LAS SIERRAS S A,210319100014,4,17568,20.0000,ENVASE,R,UNIDAD,L,-----,TIPO,4.0,
4925,858.00,AGUA MINERAL,,,,4475,,724659,,,0,22,20644|40|569,6,SIN GAS,DE LAS SIERRAS S A,210319100014,5,50202.610000000001,47.9600,BIDON,R,UNIDAD,L,-----,TIPO,5.0,
4926,1100.00,AGUA MINERAL,,,,4475,,724659,,,0,22,20644|40|1929,20,SIN GAS,DE LAS SIERRAS S A,210319100014,6,253436.70000000001,188.8500,BIDON,R,UNIDAD,L,-----,TIPO,6.0,
4927,1.00,CONSTRUCCION DE ALCANTARILLADO,,,,6538,,729208,,,0,14,1|1|1,-----,-----,SCHMIDT PREMOLDEADOS S A,213634110017,1,2289959,1877015.5700,-----,R,M,-----,-----,-----,1.0,
4928,1.00,DETECTOR ESPECTROMETRO DE MASA PARA HPLC,,,,69503,,728309,,,47,22,1|1|1,-----,-----,TECNOFROM S.A.,216109340018,1,104685,104685.0000,-----,R,UNIDAD,-----,-----,-----,1.0,Detector Masas
4929,1.00,MANTENIMIENTO DE AREAS VERDES,,,,0,0,i288168,,,0,1,,,,LICOPAR LTDA,211084290011,1,16764264,13741200.0000,,R,-----,,,,1.0,
4930,500.00,CONFECCION DE BOLSA,,,,0,0,i288169,,,0,1,,,,MUNDO KIT SRL,217612550017,1,15219.5,24.9500,,R,-----,,,,1.0, COLOR CYAN TNT 80GR. DE 41X13X32 IMPRESAS EN DOS CARAS A UNA TINTA
4931,100.00,PUESTO DE TRABAJO,,,,0,0,i288170,,,36,22,,,,TECNOS INGENIERIA S R L,216158100017,1,39040,320.0000,,R,UNIDAD,,,,1.0, puesto de datos doble + puesto de electrica
4932,1.00,PODA DE ARBOLES,,,,0,0,i288171,,,0,1,,,,BIMSA SOCIEDAD ANONIMA,210220630011,1,268400.23999999999,268400.2400,,R,-----,,,,1.0,
4933,1.00,MICROSCOPIO OPTICO,,,,4064,,729318,,,0,22,21542|1|1,-----,BINOCULAR,ELECO S A,211110890017,1,24339,19950.0000,-----,R,UNIDAD,-----,-----,TIPO,1.0,Opción 1: Microscopio binocular BioBlue BB.4260 S100x/NeoLED
4934,12.00,CONSTRUCCION DE CARRETERA,,,,7843,,676698,,,0,219,1|1|1,-----,-----,COLIER S A,211454120018,1,118269508,8078518.3060,-----,R,MENSUAL,-----,-----,-----,1.0,
4935,40392.00,SERVICIO DE VIGILANCIA,,,,3960,,729487,,,0,46,23429|1|1,-----,PRIVADA,SEVICOL LIMITADA,040230290018,1,10053569.119999999,204.0164,-----,R,HORA,-----,-----,TIPO,1.0,
4936,19128.00,SERVICIO DE VIGILANCIA,,,,3960,,729487,,,0,46,23429|1|1,-----,PRIVADA,SEVICOL LIMITADA,040230290018,1,5701483.6100000003,244.3197,-----,R,HORA,-----,-----,TIPO,2.0,NOCTURNO
4937,1.00,HORNO ELECTRICO,,,,6836,,729522,,,0,22,1|1|1,-----,-----,MERCOLUZ S A,211454500015,1,3894.2399999999998,3192.0000,-----,R,UNIDAD,-----,-----,-----,1.0,
